,Longitude,Latitude,cluster,centroids
800,83.3262983,18.6254717,12,0
801,83.3274833,18.6260517,12,0
802,83.1682833,17.9208733,13,0
803,78.6951717,14.698035,0,0
804,80.8923917,16.5834217,1,0
805,80.8862233,16.51657,1,0
806,80.9022717,16.5134867,1,0
807,80.9030983,16.5147867,1,0
808,78.6498783,13.8351483,0,0
809,80.2463383,15.6425317,0,0
810,78.95354,15.1083017,0,0
811,77.01205,14.6044583,0,0
812,78.635245,13.834675,0,0
813,78.9461333,15.1136,0,0
814,82.4429833,18.3182983,12,0
815,79.304135,14.1959767,0,0
816,81.0793083,16.4410117,1,0
817,80.0098183,16.25985,0,0
818,82.54909,18.3327333,12,0
819,79.0268183,15.05975,0,0
820,79.3067733,14.1939517,0,0
821,82.5492917,18.3327833,12,0
822,81.03508,16.0629133,0,0
823,81.05564,16.0552633,0,0
824,78.5751433,12.8982667,0,0
825,78.573835,12.9000267,0,0
826,80.2304367,15.645105,0,0
827,82.4851883,18.4229783,12,0
828,80.0612533,14.0358183,0,0
829,78.6199233,13.8274317,0,0
830,80.0619767,14.0348717,0,0
831,79.0298367,14.9448967,0,0
832,78.6199883,13.8274733,0,0
833,83.233745,18.5143383,12,0
834,78.946835,15.0988967,0,0
835,78.5509199,13.8222933,0,0
836,78.4895283,13.6890133,0,0
837,78.4811733,13.6486783,0,0
838,78.4826917,13.6285517,0,0
839,77.5534367,14.7324633,0,0
840,77.6421167,14.5905683,0,0
841,82.1678967,16.6595467,4,0
842,78.588255,14.89806,0,0
843,82.7050333,17.7244833,12,0
844,82.790935,17.8067033,12,0
845,82.780675,17.4577567,6,0
846,82.1657267,16.6592967,4,0
847,83.8345483,18.2355533,13,0
848,82.741705,17.433955,6,0
849,83.8351349,18.2324533,13,0
850,83.8362233,18.2317,13,0
851,81.0792583,16.44129,1,0
852,77.14079,15.7672766,0,0
853,80.2588117,15.8042817,0,0
854,77.14073,15.7665666,0,0
855,83.836115,18.2319916,13,0
856,80.035675,14.088985,0,0
857,80.22794,15.63361,0,0
858,77.14073,15.7665666,0,0
859,79.5162183,16.1082133,0,0
860,80.2263983,15.6330683,0,0
861,79.346415,16.13536,0,0
862,80.228785,15.6447717,0,0
863,82.162265,16.6605083,4,0
864,79.3453383,16.1358667,0,0
865,76.800665,14.6554817,0,0
866,80.230075,15.6445167,0,0
867,77.1373883,15.7731133,0,0
868,79.3984633,16.1567683,0,0
869,82.1928917,16.6609767,4,0
870,79.39839,16.1569067,0,0
871,80.03535,14.0889783,0,0
872,77.1373916,15.77312,0,0
873,79.3983883,16.1569133,0,0
874,79.9959067,14.0205517,0,0
875,77.1407283,15.7672866,0,0
876,80.2452224,16.9052906,1,0
877,82.1854483,16.63174,4,0
878,79.99511,14.0229633,0,0
879,79.39936,16.1575,0,0
880,78.3820567,14.8646367,0,0
881,79.399345,16.15747,0,0
882,80.03535,14.0896,0,0
883,76.8006017,14.65547,0,0
884,80.0511883,14.0238433,0,0
885,83.392985,18.4932233,13,0
886,79.9939133,14.02534,0,0
887,79.9378683,14.1162967,0,0
888,80.0630967,14.03525,0,0
889,79.303695,14.1943433,0,0
890,79.202525,14.3150467,0,0
891,76.8257117,14.660915,0,0
892,78.7656417,14.6515817,0,0
893,82.8850133,17.8680717,12,0
894,78.6821583,14.814605,0,0
895,82.66749,17.7178633,12,0
896,78.7992267,14.5922133,0,0
897,82.7044,17.72347,12,0
898,80.2304283,15.6450917,0,0
899,80.0349417,14.0899567,0,0
900,77.45924,14.6726967,0,0
901,77.4665967,14.606195,0,0
902,77.4706783,14.610625,0,0
903,77.4641083,14.6039567,0,0
904,77.4629683,14.6034167,0,0
905,77.6583417,14.3060217,0,0
906,77.672045,14.2842317,0,0
907,77.655585,14.3070783,0,0
908,77.655135,14.3074367,0,0
909,77.6553683,14.3079067,0,0
910,77.6275067,14.4503683,0,0
911,77.6274933,14.4504117,0,0
912,77.6273417,14.4504683,0,0
913,77.6275067,14.450485,0,0
914,77.6277683,14.4500467,0,0
915,77.62767,14.4501817,0,0
916,77.6275767,14.4504717,0,0
917,77.627855,14.4504483,0,0
918,77.6275717,14.4502633,0,0
919,77.62762,14.4500133,0,0
920,77.6276067,14.4499617,0,0
921,77.4592417,14.45384,0,0
922,77.3857517,14.45156,0,0
923,77.3855783,14.4518133,0,0
924,77.3871267,14.4568783,0,0
925,77.3873817,14.4578733,0,0
926,77.38732,14.4576133,0,0
927,77.3852833,14.4513217,0,0
928,77.385325,14.452385,0,0
929,77.5029283,14.310015,0,0
930,77.4963717,14.3053883,0,0
931,77.6163983,14.627265,0,0
932,79.19721,15.79464,0,0
933,79.2223333,15.8134133,0,0
934,79.2002733,15.7975033,0,0
935,79.2003367,15.797495,0,0
936,79.2236767,15.8133233,0,0
937,79.24627,15.8056117,0,0
938,79.2419967,15.8082467,0,0
939,79.1538533,15.8713133,0,0
940,79.2138317,15.8864967,0,0
941,79.2204233,15.81339,0,0
942,79.2564,15.9087617,0,0
943,79.22289,15.81617,0,0
944,79.224765,15.813115,0,0
945,79.224535,15.8152,0,0
946,79.2204067,15.81345,0,0
947,79.2203733,15.813405,0,0
948,79.2213517,15.81349,0,0
949,79.2213483,15.8134933,0,0
950,79.2213217,15.8135117,0,0
951,79.328595,15.903095,0,0
952,79.14495,15.8740317,0,0
953,79.1449467,15.87404,0,0
954,79.144945,15.874025,0,0
955,79.1319767,15.8880483,0,0
956,79.131955,15.888055,0,0
957,79.3286633,15.9031733,0,0
958,79.3342033,15.9039283,0,0
959,79.2563567,15.90873,0,0
960,79.3286267,15.903055,0,0
961,79.3287017,15.9030767,0,0
962,79.330135,15.90401,0,0
963,79.3351717,15.904975,0,0
964,79.3646267,15.9159983,0,0
965,77.7047533,14.6032317,0,0
966,79.256795,15.90909,0,0
967,79.3024217,15.91874,0,0
968,79.3036767,15.9190433,0,0
969,79.2736167,15.948875,0,0
970,77.4166167,14.6612733,0,0
971,79.303365,15.9190817,0,0
972,77.4591783,14.6726983,0,0
973,79.3967767,15.92575,0,0
974,77.47323,14.611995,0,0
975,79.3968233,15.9257617,0,0
976,79.3969017,15.9241783,0,0
977,79.3945567,15.923725,0,0
978,77.6831933,14.2674567,0,0
979,79.2768067,15.9486017,0,0
980,77.6829683,14.2676017,0,0
981,77.6826767,14.26802,0,0
982,77.6818367,14.3545933,0,0
983,77.6255317,14.2787017,0,0
984,77.6255433,14.2787417,0,0
985,77.6250017,14.27945,0,0
986,79.3951917,15.92422,0,0
987,79.42102,15.9441033,0,0
988,79.5338967,16.0048317,0,0
989,79.421945,15.94371,0,0
990,79.3558,15.9325817,0,0
991,79.1734433,15.9017883,0,0
992,79.27486,15.9478117,0,0
993,79.1843533,15.92968,0,0
994,79.33008,15.9612783,0,0
995,79.5550767,16.23443,0,0
996,79.50229,15.9884783,0,0
997,79.436655,16.1384583,0,0
998,79.5345667,16.003275,0,0
999,79.4062,16.017535,0,0
1000,79.4214,15.9439867,0,0
1001,79.2735467,15.9488917,0,0
1002,79.5343633,16.0032583,0,0
1003,79.4213217,15.9439283,0,0
1004,79.3557833,15.9325817,0,0
1005,79.5333883,16.00409,0,0
1006,79.4213267,15.9439383,0,0
1007,79.3564283,15.93237,0,0
1008,79.3585033,15.9341133,0,0
1009,79.3296233,15.9617983,0,0
1010,77.6817517,14.354845,0,0
1011,79.1848467,15.9308117,0,0
1012,77.6254567,14.2789967,0,0
1013,79.2750133,15.9492883,0,0
1014,77.62584,14.2786283,0,0
1015,77.6257683,14.2786583,0,0
1016,79.1833533,15.9301067,0,0
1017,77.6268017,14.2789917,0,0
1018,77.6257567,14.27855,0,0
1019,79.27486,15.9477933,0,0
1020,77.62688,14.2792183,0,0
1021,79.27488,15.9479,0,0
1022,77.626915,14.279885,0,0
1023,77.65815,14.3075883,0,0
1024,79.273565,15.9488867,0,0
1025,77.6578133,14.3068483,0,0
1026,79.3303633,15.9617217,0,0
1027,77.6598267,14.3073267,0,0
1028,79.33023,15.961685,0,0
1029,77.65596,14.307355,0,0
1030,79.5231133,16.0100383,0,0
1031,77.6822883,14.3547,0,0
1032,79.393775,16.019885,0,0
1033,77.681825,14.3545633,0,0
1034,77.68177,14.35418,0,0
1035,79.395635,16.0209883,0,0
1036,79.3956317,16.0210833,0,0
1037,79.522115,16.009825,0,0
1038,79.5221983,16.0098017,0,0
1039,77.356345,14.3905367,0,0
1040,77.6285167,14.4347983,0,0
1041,79.50067,16.19606,0,0
1042,79.43647,16.1381933,0,0
1043,79.5233633,16.0090583,0,0
1044,79.5233083,16.0090767,0,0
1045,77.4037067,14.2189583,0,0
1046,79.5229483,16.009185,0,0
1047,79.4989283,16.03443,0,0
1048,79.498445,16.0350467,0,0
1049,79.49714,16.0349617,0,0
1050,79.4971383,16.03496,0,0
1051,82.7575933,17.773545,12,0
1052,82.1901683,16.6623483,4,0
1053,82.1919483,16.675305,4,0
1054,82.7330367,17.7760483,12,0
1055,80.21062,16.2513383,0,0
1056,78.3079983,14.5936267,0,0
1057,82.7329917,17.77609,12,0
1058,82.704645,17.7250867,12,0
1059,79.5067383,16.0388983,0,0
1060,79.4971267,16.03494,0,0
1061,77.6063933,14.6138067,0,0
1062,79.3927283,16.0230333,0,0
1063,79.5217267,16.054915,0,0
1064,79.5220617,16.0525267,0,0
1065,79.5553767,16.2343617,0,0
1066,79.5342417,15.987995,0,0
1067,79.53446,15.9875283,0,0
1068,79.53447,15.9876633,0,0
1069,79.533835,15.987215,0,0
1070,79.521525,16.055165,0,0
1071,79.522065,16.0525117,0,0
1072,79.5551933,16.2339833,0,0
1073,79.5216633,16.0548283,0,0
1074,79.54183,16.0762583,0,0
1075,79.53865,16.0980483,0,0
1076,79.5387367,16.0980983,0,0
1077,79.5214883,16.055155,0,0
1078,77.5504633,14.70932,0,0
1079,77.58507,14.7521317,0,0
1080,77.5850617,14.7514867,0,0
1081,77.5852433,14.7511517,0,0
1082,77.584905,14.7519817,0,0
1083,79.3917933,16.021595,0,0
1084,77.5850983,14.751705,0,0
1085,79.498375,16.0682267,0,0
1086,77.6041,14.7368367,0,0
1087,77.603325,14.7370917,0,0
1088,79.5418983,16.076265,0,0
1089,77.557295,14.6964833,0,0
1090,77.57613,14.6841333,0,0
1091,79.528645,16.0832633,0,0
1092,77.5761417,14.6841133,0,0
1093,79.5548717,16.233515,0,0
1094,79.516815,16.2287083,0,0
1095,79.3916933,16.021545,0,0
1096,79.3799567,16.070315,0,0
1097,79.3924683,16.0229833,0,0
1098,79.3673267,16.0308683,0,0
1099,79.5006383,16.1960433,0,0
1100,79.5006217,16.19607,0,0
1101,79.5166967,16.2282483,0,0
1102,79.5157883,16.2280917,0,0
1103,79.515265,16.1077917,0,0
1104,79.5154033,16.1077967,0,0
1105,79.5154067,16.1078333,0,0
1106,77.7033317,14.6247183,0,0
1107,79.5167583,16.22827,0,0
1108,77.6541683,14.60165,0,0
1109,77.65433,14.6017067,0,0
1110,77.6541533,14.60164,0,0
1111,77.6535867,14.6023633,0,0
1112,77.653665,14.6022983,0,0
1113,79.5167067,16.2285183,0,0
1114,77.6539933,14.6015817,0,0
1115,77.6542783,14.6016367,0,0
1116,77.6536033,14.6023333,0,0
1117,77.6536217,14.6023633,0,0
1118,77.653635,14.6018267,0,0
1119,79.203265,16.0379533,0,0
1120,77.6540883,14.60175,0,0
1121,77.6543317,14.601515,0,0
1122,79.2033517,16.03803,0,0
1123,77.6541367,14.6016533,0,0
1124,77.65388,14.60178,0,0
1125,77.68578,14.5610767,0,0
1126,77.645395,14.5884917,0,0
1127,77.471315,14.6074033,0,0
1128,77.458455,14.6727367,0,0
1129,77.4642767,14.6046,0,0
1130,77.4691417,14.6065117,0,0
1131,77.4706967,14.6058217,0,0
1132,77.4593717,14.673375,0,0
1133,77.4401733,14.5777333,0,0
1134,77.439665,14.57774,0,0
1135,77.438675,14.577735,0,0
1136,77.4394467,14.5780117,0,0
1137,77.4394233,14.57795,0,0
1138,77.439755,14.57797,0,0
1139,77.440865,14.5784917,0,0
1140,77.68212,14.3550267,0,0
1141,77.6827467,14.3549217,0,0
1142,77.6818067,14.3546767,0,0
1143,77.6551333,14.3078617,0,0
1144,77.6552667,14.308055,0,0
1145,77.6262783,14.2796267,0,0
1146,77.6266367,14.2796183,0,0
1147,77.626455,14.27853,0,0
1148,77.6264483,14.2792433,0,0
1149,77.3563383,14.3905683,0,0
1150,77.391955,14.5403933,0,0
1151,77.4025617,14.2210033,0,0
1152,77.505425,14.3127283,0,0
1153,77.5054267,14.312355,0,0
1154,77.565485,14.55725,0,0
1155,80.9218667,15.9838067,0,0
1156,82.1753,16.6931733,4,0
1157,81.016565,16.4753583,1,0
1158,81.099685,16.5083933,1,0
1159,82.1905383,16.6633833,4,0
1160,77.4960767,14.6851967,0,0
1161,77.5561067,14.7348783,0,0
1162,77.5557567,14.734215,0,0
1163,77.554395,14.688255,0,0
1164,77.555825,14.7342217,0,0
1165,77.7162367,14.3340267,0,0
1166,77.6885733,14.2655717,0,0
1167,77.620105,14.2710567,0,0
1168,77.627125,14.2795733,0,0
1169,77.60371,14.29664,0,0
1170,77.6252183,14.27923,0,0
1171,77.4499183,14.5363417,0,0
1172,77.3560683,14.3905533,0,0
1173,77.328655,14.388385,0,0
1174,77.3495083,14.34884,0,0
1175,77.3629567,14.29182,0,0
1176,77.3512883,14.3493383,0,0
1177,77.3479617,14.3511917,0,0
1178,77.5574,14.3035533,0,0
1179,77.55897,14.303455,0,0
1180,77.6229867,14.3553517,0,0
1181,78.7012133,14.7829567,0,0
1182,77.7023083,14.62399,0,0
1183,77.6421217,14.5905967,0,0
1184,77.7034,14.624595,0,0
1185,77.703145,14.6246983,0,0
1186,77.704985,14.6028683,0,0
1187,78.68221,14.79352,0,0
1188,78.7019083,14.782785,0,0
1189,79.5342333,15.9876133,0,0
1190,78.6553033,14.8413517,0,0
1191,76.8251133,14.6613817,0,0
1192,76.82704,14.6618733,0,0
1193,79.53415,15.98776,0,0
1194,83.8177433,18.343065,13,0
1195,77.7608983,15.0244383,0,0
1196,77.8785317,14.8707383,0,0
1197,77.8689683,15.01625,0,0
1198,77.8983167,15.1001083,0,0
1199,77.8669283,15.1179067,0,0
1200,77.8667383,15.11742,0,0
1201,77.8931417,15.101055,0,0
1202,77.8934417,15.1009717,0,0
1203,77.8928667,15.1009383,0,0
1204,77.8931367,15.1010917,0,0
1205,77.904595,15.0736067,0,0
1206,77.8813567,15.0532883,0,0
1207,77.8634033,15.0683417,0,0
1208,77.8763483,15.04645,0,0
1209,77.8698633,15.0538783,0,0
1210,77.839425,15.0529233,0,0
1211,77.8155833,15.0850433,0,0
1212,77.811885,15.0825283,0,0
1213,77.8127717,15.0812833,0,0
1214,77.812605,15.0812683,0,0
1215,77.8125217,15.0796233,0,0
1216,77.8291617,15.0830783,0,0
1217,77.83017,15.0821517,0,0
1218,77.81686,15.0532633,0,0
1219,77.8165833,15.050695,0,0
1220,77.8162383,15.0434583,0,0
1221,77.816105,15.0433867,0,0
1222,77.76091,15.0244083,0,0
1223,77.7613017,15.024785,0,0
1224,77.735095,15.044545,0,0
1225,77.7250967,15.007985,0,0
1226,77.7245567,15.0075533,0,0
1227,77.6917967,15.07295,0,0
1228,77.6481017,15.0730467,0,0
1229,77.6689167,15.08438,0,0
1230,77.6695883,15.0882983,0,0
1231,77.6701333,15.08796,0,0
1232,77.6434267,15.05114,0,0
1233,77.64325,15.0508033,0,0
1234,77.6420233,15.0498817,0,0
1235,77.6664067,15.0527233,0,0
1236,77.66676,15.0524617,0,0
1237,77.666435,15.0525433,0,0
1238,77.6665267,15.0526517,0,0
1239,77.6705467,15.05454,0,0
1240,77.6701,15.053675,0,0
1241,77.6698567,15.0526733,0,0
1242,77.6706733,15.05467,0,0
1243,77.6688083,15.0528417,0,0
1244,77.6691783,15.0537417,0,0
1245,77.6703517,15.04642,0,0
1246,77.6689467,15.047315,0,0
1247,77.6691833,15.0462667,0,0
1248,77.6692717,15.0448283,0,0
1249,77.66872,15.046165,0,0
1250,77.6701183,15.0465283,0,0
1251,77.6607083,15.0231567,0,0
1252,77.6616467,15.0230467,0,0
1253,77.6681033,15.02298,0,0
1254,77.66599,15.0205133,0,0
1255,77.6649483,15.0189633,0,0
1256,77.66499,15.0189283,0,0
1257,77.6649583,15.0189783,0,0
1258,77.665025,15.0183933,0,0
1259,77.6647583,15.017735,0,0
1260,77.6648933,15.017965,0,0
1261,77.6650167,15.0189983,0,0
1262,77.6723733,15.0226983,0,0
1263,77.6756183,15.0186883,0,0
1264,77.672765,15.0210483,0,0
1265,77.6729083,15.0206367,0,0
1266,77.67417,15.0212117,0,0
1267,77.6740933,15.0213817,0,0
1268,77.6721283,15.0207367,0,0
1269,77.6722933,15.018755,0,0
1270,77.68955,14.9548267,0,0
1271,77.68984,14.9550517,0,0
1272,77.674445,14.9972867,0,0
1273,77.6765517,14.99532,0,0
1274,77.67448,14.99702,0,0
1275,77.6766233,14.9967467,0,0
1276,77.67591,14.9956583,0,0
1277,77.691535,14.97464,0,0
1278,77.6885617,14.982275,0,0
1279,77.68703,14.9819517,0,0
1280,77.6870517,14.9819617,0,0
1281,77.6863283,14.982535,0,0
1282,77.6872883,14.98278,0,0
1283,77.6873283,14.9828467,0,0
1284,77.6916733,14.9777117,0,0
1285,77.6916533,14.9776367,0,0
1286,77.6941517,14.97544,0,0
1287,77.69269,14.9756983,0,0
1288,77.6927033,14.9756917,0,0
1289,77.69253,14.975875,0,0
1290,77.6925183,14.9758817,0,0
1291,77.6917233,14.97592,0,0
1292,77.6917933,14.97586,0,0
1293,77.6912,14.9753167,0,0
1294,77.6911883,14.9754767,0,0
1295,77.6909817,14.974935,0,0
1296,77.691145,14.97524,0,0
1297,77.69123,14.9752817,0,0
1298,77.6922567,14.974885,0,0
1299,77.6922067,14.9752083,0,0
1300,77.69224,14.9752517,0,0
1301,77.692105,14.9750283,0,0
1302,77.6920817,14.975045,0,0
1303,77.6945083,14.9734667,0,0
1304,77.6944783,14.973455,0,0
1305,77.6757983,14.9954867,0,0
1306,77.6759033,14.9955033,0,0
1307,77.6765867,14.9967567,0,0
1308,77.7335117,14.9230733,0,0
1309,77.7335117,14.9230733,0,0
1310,77.7332783,14.92174,0,0
1311,77.7325533,14.9233483,0,0
1312,77.73211,14.9220167,0,0
1313,77.73139,14.9218617,0,0
1314,77.7303483,14.9220033,0,0
1315,77.7419817,14.9251083,0,0
1316,77.7420067,14.9251017,0,0
1317,76.8254133,14.6607533,0,0
1318,78.8935733,14.8931967,0,0
1319,79.5343417,15.9876417,0,0
1320,79.5340917,15.9875517,0,0
1321,79.5338533,15.987635,0,0
1322,77.7731,14.9399233,0,0
1323,77.7743933,14.9404017,0,0
1324,79.52036,16.0537567,0,0
1325,77.8018717,14.9219767,0,0
1326,77.7744383,14.9405067,0,0
1327,79.51577,16.1061767,0,0
1328,79.5162067,16.1083933,0,0
1329,77.8018617,14.9682467,0,0
1330,77.8018667,14.9220067,0,0
1331,79.5286417,16.083395,0,0
1332,79.5161467,16.1084833,0,0
1333,77.8497233,14.9625067,0,0
1334,79.516275,16.1083117,0,0
1335,77.8495617,14.962245,0,0
1336,79.5143017,16.107485,0,0
1337,77.8164467,15.0293567,0,0
1338,79.5143033,16.107495,0,0
1339,77.9319783,15.085735,0,0
1340,77.9332617,15.0873567,0,0
1341,77.9331,15.0888817,0,0
1342,79.5150083,16.1068083,0,0
1343,77.9329833,15.0877967,0,0
1344,79.5160867,16.107025,0,0
1345,77.93261,15.0878983,0,0
1346,77.933325,15.0889717,0,0
1347,77.9439533,15.0330367,0,0
1348,79.5156133,16.10733,0,0
1349,79.515585,16.107345,0,0
1350,77.8638433,14.95934,0,0
1351,79.515585,16.107345,0,0
1352,79.5151467,16.1106183,0,0
1353,77.9633933,14.9305733,0,0
1354,79.5150733,16.11045,0,0
1355,79.5141567,16.1078283,0,0
1356,77.9939933,14.979545,0,0
1357,79.5156717,16.10641,0,0
1358,78.0203833,14.9962133,0,0
1359,78.0204317,14.99627,0,0
1360,78.0203567,14.9962317,0,0
1361,79.51579,16.1062883,0,0
1362,78.0048717,15.0237383,0,0
1363,78.0048983,15.02373,0,0
1364,79.51588,16.1065033,0,0
1365,77.943855,15.0330383,0,0
1366,77.9368283,14.9897083,0,0
1367,79.5318733,16.1641983,0,0
1368,77.973065,15.0185233,0,0
1369,77.936735,14.9897617,0,0
1370,79.51588,16.1065033,0,0
1371,77.9065983,14.9653733,0,0
1372,77.9533383,14.99456,0,0
1373,79.5158933,16.1065067,0,0
1374,77.9593633,15.0008533,0,0
1375,77.9595967,15.0006467,0,0
1376,77.9920183,15.093965,0,0
1377,79.5157133,16.1066983,0,0
1378,77.971195,14.9754183,0,0
1379,79.5156167,16.1067617,0,0
1380,77.9416217,14.963925,0,0
1381,77.84931,14.9625017,0,0
1382,79.5156167,16.1067617,0,0
1383,79.515505,16.10671,0,0
1384,77.9589033,15.0005317,0,0
1385,77.9590633,15.000535,0,0
1386,79.515175,16.1067833,0,0
1387,77.9423933,14.9646617,0,0
1388,79.51532,16.1070467,0,0
1389,77.8785767,14.8705233,0,0
1390,77.8784467,14.8707083,0,0
1391,77.89604,14.8911217,0,0
1392,77.895985,14.89104,0,0
1393,79.515355,16.1069517,0,0
1394,77.878535,14.870715,0,0
1395,79.5153383,16.10693,0,0
1396,77.9423933,14.9646617,0,0
1397,79.514615,16.1080233,0,0
1398,77.8491667,14.9628367,0,0
1399,79.51457,16.1079517,0,0
1400,77.973065,15.0185233,0,0
1401,77.9767733,15.01826,0,0
1402,79.5035517,16.085185,0,0
1403,79.514335,16.1076867,0,0
1404,77.9589883,15.0005683,0,0
1405,79.514295,16.1077117,0,0
1406,77.9862533,14.947315,0,0
1407,79.5155817,16.1074283,0,0
1408,77.968775,14.8724983,0,0
1409,78.0174917,14.9315033,0,0
1410,79.5155883,16.10748,0,0
1411,77.9862533,14.947315,0,0
1412,79.5156983,16.10744,0,0
1413,79.51545,16.1079167,0,0
1414,77.93193,15.089715,0,0
1415,79.5153367,16.107775,0,0
1416,79.5154633,16.1077383,0,0
1417,79.5152017,16.10802,0,0
1418,79.5157283,16.1089333,0,0
1419,77.8650867,15.0507167,0,0
1420,79.50361,16.08464,0,0
1421,77.8743933,15.0467833,0,0
1422,79.5161467,16.1079683,0,0
1423,77.8654783,15.0515433,0,0
1424,77.8668417,15.0505983,0,0
1425,79.51629,16.1082633,0,0
1426,79.51539,16.108675,0,0
1427,79.51621,16.1082333,0,0
1428,79.51624,16.1083933,0,0
1429,79.5161767,16.108455,0,0
1430,79.50455,16.0855333,0,0
1431,79.50354,16.0849483,0,0
1432,79.51615,16.1085383,0,0
1433,79.5159433,16.1085417,0,0
1434,79.5149083,16.1092383,0,0
1435,79.5340033,15.9876667,0,0
1436,79.5339767,15.9876083,0,0
1437,79.5340633,15.987695,0,0
1438,79.5338383,15.98758,0,0
1439,79.5149133,16.10926,0,0
1440,79.514935,16.11011,0,0
1441,79.514955,16.11006,0,0
1442,79.515965,16.1085567,0,0
1443,79.5156,16.1076767,0,0
1444,79.515465,16.1078267,0,0
1445,79.5152917,16.1077133,0,0
1446,79.5156967,16.1076917,0,0
1447,79.515325,16.10701,0,0
1448,77.0605483,14.9326533,0,0
1449,76.8248117,14.66093,0,0
1450,80.1677817,16.2102483,0,0
1451,82.7808533,17.4581283,6,0
1452,83.4112933,17.9910883,13,0
1453,76.8204633,14.9714867,0,0
1454,81.0186183,16.3840883,1,0
1455,76.811305,14.9864,0,0
1456,83.41141,17.9913533,13,0
1457,84.528325,18.847705,13,0
1458,76.8107117,14.987335,0,0
1459,83.41175,18.3633783,13,0
1460,81.0732533,16.437315,1,0
1461,84.526855,18.84075,13,0
1462,81.073215,16.4364483,1,0
1463,83.411015,18.3637817,13,0
1464,80.123505,16.253965,0,0
1465,82.1719,16.669965,4,0
1466,84.5281966,18.836655,13,0
1467,84.526915,18.8362166,13,0
1468,80.20891,16.2532,0,0
1469,80.20962,16.2542367,0,0
1470,84.52532,18.8366066,13,0
1471,82.16592,16.67836,4,0
1472,82.1732033,16.67844,4,0
1473,84.52802,18.8380199,13,0
1474,84.4838416,18.8505383,13,0
1475,82.1921617,16.7020717,4,0
1476,79.8126093,14.191359,0,0
1477,79.8241045,14.2207143,0,0
1478,79.8243093,14.220401,0,0
1479,82.18639,16.6973633,4,0
1480,79.824859,14.2205211,0,0
1481,79.7826141,14.1372238,0,0
1482,79.8243535,14.2208103,0,0
1483,79.8364361,14.2068936,0,0
1484,79.8116665,14.1913217,0,0
1485,84.4995216,18.8831016,13,0
1486,78.8854367,14.8875967,0,0
1487,84.4995616,18.8818449,13,0
1488,79.51533,16.1069533,0,0
1489,79.5153267,16.1068983,0,0
1490,79.5153083,16.1068183,0,0
1491,79.5155183,16.1066817,0,0
1492,79.5156933,16.1062317,0,0
1493,79.5154983,16.1065517,0,0
1494,79.5155967,16.10681,0,0
1495,79.5152817,16.1068567,0,0
1496,79.5145583,16.1079833,0,0
1497,79.5142617,16.1077733,0,0
1498,79.5143883,16.1076667,0,0
1499,79.5143617,16.1076267,0,0
1500,79.5162467,16.108225,0,0
1501,79.514975,16.109725,0,0
1502,79.515075,16.110405,0,0
1503,79.5151,16.1104617,0,0
1504,79.5150767,16.1099167,0,0
1505,79.51485,16.109295,0,0
1506,79.5149367,16.1087867,0,0
1507,79.5158167,16.1085667,0,0
1508,79.5162167,16.10843,0,0
1509,79.51619,16.1084433,0,0
1510,79.5162867,16.1082783,0,0
1511,79.5143383,16.10754,0,0
1512,79.5142617,16.107505,0,0
1513,79.5155983,16.1068667,0,0
1514,79.5154317,16.1063433,0,0
1515,79.5154417,16.1065417,0,0
1516,79.5156117,16.1067883,0,0
1517,79.5156083,16.106885,0,0
1518,79.51554,16.1063,0,0
1519,79.51543,16.1066267,0,0
1520,79.5153283,16.107005,0,0
1521,79.5153283,16.1071517,0,0
1522,79.51533,16.107045,0,0
1523,79.5149867,16.1069467,0,0
1524,79.5154967,16.1067783,0,0
1525,79.5153367,16.1070633,0,0
1526,79.5152533,16.1069183,0,0
